depth,sand,event index,median_age,min_age,max_age,data_site
50.5,0.81,,320.1,,,Tahaa2
51.5,0.73,,329.6,,,Tahaa2
52.5,0.86,,339.2,,,Tahaa2
53.5,0.90,,348.7,,,Tahaa2
54.5,0.73,,358.2,,,Tahaa2
55.5,1.26,,367.7,,,Tahaa2
56.5,1.04,,377.2,,,Tahaa2
57.5,0.56,,386.8,,,Tahaa2
58.5,0.77,,396.3,,,Tahaa2
59.5,0.79,,405.8,,,Tahaa2
60.5,0.60,,415.3,,,Tahaa2
61.5,0.68,,424.9,,,Tahaa2
62.5,0.60,,434.4,,,Tahaa2
63.5,0.90,,443.9,,,Tahaa2
64.5,0.71,,453.4,,,Tahaa2
65.5,0.63,,463.0,,,Tahaa2
66.5,0.80,,472.5,,,Tahaa2
67.5,0.67,,482.0,,,Tahaa2
68.5,0.84,,491.5,,,Tahaa2
69.5,0.84,,501.1,,,Tahaa2
70.5,0.81,,510.6,,,Tahaa2
71.5,1.35,,520.1,,,Tahaa2
72.5,1.07,,529.6,,,Tahaa2
73.5,0.80,,539.1,,,Tahaa2
74.5,0.86,,548.7,,,Tahaa2
75.5,1.08,,558.2,,,Tahaa2
76.5,1.43,,567.7,,,Tahaa2
77.5,0.94,,577.2,,,Tahaa2
78.5,1.15,,586.8,,,Tahaa2
79.5,0.90,,596.3,,,Tahaa2
80.5,0.63,,605.8,,,Tahaa2
81.5,0.95,,616.3,,,Tahaa2
82.5,0.85,,627.8,,,Tahaa2
83.5,0.68,,639.3,,,Tahaa2
84.5,1.01,,650.8,,,Tahaa2
85.5,0.72,,662.3,,,Tahaa2
86.5,0.70,,673.9,,,Tahaa2
87.5,0.76,,685.4,,,Tahaa2
88.5,0.85,,696.9,,,Tahaa2
89.5,0.71,,708.4,,,Tahaa2
90.5,0.75,,719.9,,,Tahaa2
91.5,0.94,,731.4,,,Tahaa2
92.5,0.92,,742.9,,,Tahaa2
93.5,0.60,,754.4,,,Tahaa2
94.5,0.76,,765.9,,,Tahaa2
95.5,0.87,,777.4,,,Tahaa2
96.5,1.33,,788.9,,,Tahaa2
97.5,1.75,,800.4,,,Tahaa2
98.5,1.04,,811.9,,,Tahaa2
99.5,0.75,,823.4,,,Tahaa2
100.5,1.05,,834.9,,,Tahaa2
101.5,0.78,,846.4,,,Tahaa2
102.5,1.00,,857.9,,,Tahaa2
103.5,0.89,,869.4,,,Tahaa2
104.5,0.84,,880.9,,,Tahaa2
105.5,0.93,,892.4,,,Tahaa2
106.5,0.91,,903.9,,,Tahaa2
107.5,1.02,,915.4,,,Tahaa2
108.5,1.16,,927.0,,,Tahaa2
109.5,0.69,,938.5,,,Tahaa2
110.5,1.10,,950.0,,,Tahaa2
111.5,0.72,,961.5,,,Tahaa2
112.5,0.80,,973.0,,,Tahaa2
113.5,0.92,,984.5,,,Tahaa2
114.5,0.89,,996.0,,,Tahaa2
115.5,0.88,,1007.5,,,Tahaa2
116.5,0.97,,1019.0,,,Tahaa2
117.5,0.72,,1030.5,,,Tahaa2
118.5,0.83,,1042.0,,,Tahaa2
119.5,0.55,,1053.5,,,Tahaa2
120.5,0.58,,1057.5,,,Tahaa2
121.5,0.77,,1061.5,,,Tahaa2
122.5,1.07,,1065.5,,,Tahaa2
123.5,0.89,,1069.5,,,Tahaa2
124.5,0.71,,1073.4,,,Tahaa2
125.5,0.60,,1077.4,,,Tahaa2
126.5,0.68,,1081.4,,,Tahaa2
127.5,0.80,,1085.4,,,Tahaa2
128.5,0.90,,1089.4,,,Tahaa2
129.5,0.45,,1093.4,,,Tahaa2
130.5,0.79,,1097.4,,,Tahaa2
131.5,1.27,,1101.4,,,Tahaa2
132.5,0.70,,1105.3,,,Tahaa2
133.5,0.84,,1109.3,,,Tahaa2
134.5,0.54,,1113.3,,,Tahaa2
135.5,0.49,,1117.3,,,Tahaa2
136.5,0.53,,1121.3,,,Tahaa2
137.5,0.51,,1125.3,,,Tahaa2
138.5,0.31,,1129.3,,,Tahaa2
139.5,0.69,,1133.3,,,Tahaa2
140.5,1.29,,1137.2,,,Tahaa2
141.5,0.60,,1141.2,,,Tahaa2
142.5,0.97,,1145.2,,,Tahaa2
143.5,1.82,,1149.2,,,Tahaa2
144.5,0.94,,1153.2,,,Tahaa2
145.5,0.78,,1157.2,,,Tahaa2
146.5,0.57,,1161.2,,,Tahaa2
147.5,0.60,,1165.2,,,Tahaa2
148.5,0.56,,1169.2,,,Tahaa2
149.5,0.84,,1173.1,,,Tahaa2
150.5,1.32,,1177.1,,,Tahaa2
151.5,0.65,,1181.1,,,Tahaa2
152.5,0.60,,1185.1,,,Tahaa2
153.5,0.90,,1189.1,,,Tahaa2
154.5,0.53,,1193.1,,,Tahaa2
155.5,0.50,,1197.1,,,Tahaa2
156.5,1.09,,1201.1,,,Tahaa2
157.5,1.39,,1205.0,,,Tahaa2
158.5,0.72,,1209.0,,,Tahaa2
159.5,0.65,,1213.0,,,Tahaa2
160.5,0.61,,1217.0,,,Tahaa2
161.5,0.82,,1221.0,,,Tahaa2
162.5,0.68,,1225.0,,,Tahaa2
163.5,0.83,,1229.0,,,Tahaa2
164.5,0.49,,1233.0,,,Tahaa2
165.5,0.43,,1236.9,,,Tahaa2
166.5,0.44,,1240.9,,,Tahaa2
167.5,0.56,,1244.9,,,Tahaa2
168.5,0.44,,1248.9,,,Tahaa2
169.5,0.54,,1252.9,,,Tahaa2
170.5,0.50,,1256.9,,,Tahaa2
171.5,0.53,,1260.9,,,Tahaa2
172.5,0.45,,1267.4,,,Tahaa2
173.5,0.84,,1273.9,,,Tahaa2
174.5,0.72,,1280.5,,,Tahaa2
175.5,0.75,,1287.0,,,Tahaa2
176.5,0.65,,1293.5,,,Tahaa2
177.5,0.71,,1300.1,,,Tahaa2
178.5,0.84,,1306.6,,,Tahaa2
179.5,0.50,,1313.1,,,Tahaa2
180.5,0.52,,1319.7,,,Tahaa2
181.5,0.48,,1326.2,,,Tahaa2
182.5,0.75,,1332.7,,,Tahaa2
183.5,0.81,,1339.2,,,Tahaa2
184.5,0.56,,1345.8,,,Tahaa2
185.5,1.40,,1352.3,,,Tahaa2
186.5,0.67,,1358.8,,,Tahaa2
187.5,0.73,,1365.4,,,Tahaa2
188.5,0.98,,1371.9,,,Tahaa2
189.5,0.82,,1378.4,,,Tahaa2
190.5,0.63,,1385.0,,,Tahaa2
191.5,0.72,,1391.5,,,Tahaa2
192.5,0.53,,1398.0,,,Tahaa2
193.5,0.58,,1404.6,,,Tahaa2
194.5,0.80,,1411.1,,,Tahaa2
195.5,0.99,,1417.6,,,Tahaa2
196.5,0.86,,1424.2,,,Tahaa2
197.5,0.84,,1429.4,,,Tahaa2
198.5,0.56,,1434.6,,,Tahaa2
199.5,0.92,,1439.8,,,Tahaa2
200.5,0.80,,1445.0,,,Tahaa2
201.5,0.95,,1450.2,,,Tahaa2
202.5,0.71,,1455.4,,,Tahaa2
203.5,0.71,,1460.7,,,Tahaa2
204.5,0.54,,1465.9,,,Tahaa2
205.5,0.73,,1471.1,,,Tahaa2
206.5,0.63,,1476.3,,,Tahaa2
207.5,0.61,,1481.5,,,Tahaa2
208.5,0.77,,1486.7,,,Tahaa2
209.5,1.41,,1491.9,,,Tahaa2
210.5,0.74,,1497.2,,,Tahaa2
211.5,1.04,,1502.4,,,Tahaa2
212.5,1.78,,1507.6,,,Tahaa2
213.5,0.72,,1512.8,,,Tahaa2
214.5,1.05,,1518.0,,,Tahaa2
215.5,1.37,,1523.2,,,Tahaa2
216.5,2.00,,1528.4,,,Tahaa2
217.5,1.36,,1533.7,,,Tahaa2
218.5,1.00,,1538.9,,,Tahaa2
219.5,1.35,,1544.1,,,Tahaa2
220.5,2.38,,1549.3,,,Tahaa2
221.5,3.72,,1554.5,,,Tahaa2
222.5,3.09,,1559.7,,,Tahaa2
223.5,0.75,,1564.9,,,Tahaa2
224.5,0.65,,1570.2,,,Tahaa2
225.5,0.69,,1575.4,,,Tahaa2
226.5,0.45,,1580.6,,,Tahaa2
227.5,0.94,,1585.8,,,Tahaa2
228.5,0.94,,1591.0,,,Tahaa2
229.5,1.21,,1596.2,,,Tahaa2
230.5,0.62,,1601.4,,,Tahaa2
231.5,0.93,,1606.7,,,Tahaa2
232.5,0.94,,1611.9,,,Tahaa2
233.5,0.73,,1617.1,,,Tahaa2
234.5,0.62,,1622.3,,,Tahaa2
235.5,0.80,,1627.5,,,Tahaa2
236.5,0.62,,1632.7,,,Tahaa2
237.5,0.95,,1637.9,,,Tahaa2
238.5,0.72,,1643.2,,,Tahaa2
239.5,0.83,,1648.4,,,Tahaa2
240.5,1.49,,1653.6,,,Tahaa2
241.5,1.27,,1658.8,,,Tahaa2
242.5,0.76,,1664.0,,,Tahaa2
243.5,2.03,,1669.2,,,Tahaa2
244.5,0.66,,1674.4,,,Tahaa2
245.5,1.12,,1679.7,,,Tahaa2
246.5,0.98,,1684.9,,,Tahaa2
247.5,0.78,,1690.1,,,Tahaa2
248.5,0.83,,1695.3,,,Tahaa2
249.5,0.75,,1700.5,,,Tahaa2
250.5,0.41,,1705.7,,,Tahaa2
251.5,0.43,,1710.9,,,Tahaa2
252.5,0.68,,1716.2,,,Tahaa2
253.5,0.41,,1721.4,,,Tahaa2
254.5,0.62,,1726.6,,,Tahaa2
255.5,0.70,,1731.8,,,Tahaa2
256.5,0.57,,1741.6,,,Tahaa2
257.5,0.61,,1756.0,,,Tahaa2
258.5,0.55,,1770.4,,,Tahaa2
259.5,1.30,,1784.8,,,Tahaa2
260.5,4.32,,1799.2,,,Tahaa2
261.5,0.52,,1813.6,,,Tahaa2
262.5,0.68,,1828.0,,,Tahaa2
263.5,0.44,,1842.3,,,Tahaa2
264.5,0.94,,1856.7,,,Tahaa2
265.5,0.52,,1871.1,,,Tahaa2
266.5,0.84,,1885.5,,,Tahaa2
267.5,1.17,,1899.9,,,Tahaa2
268.5,8.33,,1914.3,,,Tahaa2
269.5,2.25,,1928.7,,,Tahaa2
270.5,2.60,,1943.1,,,Tahaa2
271.5,2.35,,1957.5,,,Tahaa2
272.5,4.08,,1971.9,,,Tahaa2
273.5,0.55,,1986.3,,,Tahaa2
274.5,0.41,,2000.7,,,Tahaa2
275.5,0.49,,2015.0,,,Tahaa2
276.5,0.52,,2029.4,,,Tahaa2
277.5,2.72,,2043.8,,,Tahaa2
278.5,1.33,,2058.2,,,Tahaa2
279.5,0.76,,2072.6,,,Tahaa2
280.5,0.91,,2087.0,,,Tahaa2
281.5,1.27,,2101.4,,,Tahaa2
282.5,0.75,,2115.8,,,Tahaa2
283.5,1.42,,2130.2,,,Tahaa2
284.5,1.12,,2144.6,,,Tahaa2
285.5,0.75,,2159.0,,,Tahaa2
286.5,0.70,,2173.4,,,Tahaa2
287.5,0.60,,2187.8,,,Tahaa2
288.5,0.49,,2202.1,,,Tahaa2
289.5,0.85,,2216.5,,,Tahaa2
290.5,0.96,,2230.9,,,Tahaa2
291.5,0.74,,2245.3,,,Tahaa2
292.5,0.75,,2259.7,,,Tahaa2
293.5,0.69,,2268.6,,,Tahaa2
294.5,0.69,,2277.4,,,Tahaa2
295.5,0.91,,2286.3,,,Tahaa2
296.5,0.49,,2295.1,,,Tahaa2
297.5,0.74,,2304.0,,,Tahaa2
298.5,0.65,,2312.8,,,Tahaa2
299.5,0.77,,2321.7,,,Tahaa2
300.5,0.58,,2330.5,,,Tahaa2
301.5,0.81,,2339.4,,,Tahaa2
302.5,0.63,,2348.2,,,Tahaa2
303.5,1.42,,2357.1,,,Tahaa2
304.5,2.15,,2365.9,,,Tahaa2
305.5,2.11,,2374.8,,,Tahaa2
306.5,0.83,,2383.7,,,Tahaa2
307.5,1.06,,2392.5,,,Tahaa2
308.5,1.43,,2401.4,,,Tahaa2
309.5,0.94,,2410.2,,,Tahaa2
310.5,1.11,,2419.1,,,Tahaa2
311.5,1.31,,2427.9,,,Tahaa2
312.5,0.65,,2436.8,,,Tahaa2
313.5,0.58,,2445.6,,,Tahaa2
314.5,1.07,,2454.5,,,Tahaa2
315.5,2.44,,2463.3,,,Tahaa2
316.5,1.66,,2472.2,,,Tahaa2
317.5,0.74,,2481.0,,,Tahaa2
318.5,0.63,,2489.9,,,Tahaa2
319.5,2.51,,2498.8,,,Tahaa2
320.5,1.80,,2507.6,,,Tahaa2
321.5,6.32,,2516.5,,,Tahaa2
322.5,0.55,,2525.3,,,Tahaa2
323.5,0.87,,2534.2,,,Tahaa2
324.5,3.91,,2543.0,,,Tahaa2
325.5,1.17,,2551.9,,,Tahaa2
326.5,0.79,,2560.7,,,Tahaa2
327.5,0.62,,2569.6,,,Tahaa2
328.5,0.68,,2578.4,,,Tahaa2
329.5,3.22,,2587.3,,,Tahaa2
330.5,0.64,,2596.1,,,Tahaa2
331.5,0.70,,2605.0,,,Tahaa2
332.5,1.33,,2613.8,,,Tahaa2
333.5,3.89,,2622.7,,,Tahaa2
334.5,2.19,,2631.6,,,Tahaa2
335.5,0.79,,2640.4,,,Tahaa2
336.5,0.69,,2649.3,,,Tahaa2
337.5,0.66,,2658.1,,,Tahaa2
338.5,0.95,,2667.0,,,Tahaa2
339.5,0.60,,2675.8,,,Tahaa2
340.5,0.93,,2684.7,,,Tahaa2
341.5,0.81,,2699.7,,,Tahaa2
342.5,0.54,,2720.8,,,Tahaa2
343.5,1.68,,2741.9,,,Tahaa2
344.5,0.81,,2763.1,,,Tahaa2
345.5,0.68,,2784.2,,,Tahaa2
346.5,1.21,,2805.4,,,Tahaa2
347.5,1.64,,2826.5,,,Tahaa2
348.5,0.92,,2847.6,,,Tahaa2
349.5,0.76,,2868.8,,,Tahaa2
350.5,0.42,,2889.9,,,Tahaa2
351.5,0.96,,2911.0,,,Tahaa2
352.5,0.53,,2932.2,,,Tahaa2
353.5,0.98,,2953.3,,,Tahaa2
354.5,0.67,,2974.5,,,Tahaa2
355.5,0.88,,2995.6,,,Tahaa2
356.5,1.03,,3016.7,,,Tahaa2
357.5,0.96,,3037.9,,,Tahaa2
358.5,0.93,,3059.0,,,Tahaa2
359.5,1.33,,3080.2,,,Tahaa2
360.5,0.90,,3101.3,,,Tahaa2
361.5,0.55,,3122.4,,,Tahaa2
362.5,1.19,,3143.6,,,Tahaa2
363.5,1.17,,3164.7,,,Tahaa2
364.5,0.80,,3185.8,,,Tahaa2
0.5,17.45,1,2013,2005,2015,Thatchpoint Blue Hole
1.5,6.97,0,2012,2005,2015,Thatchpoint Blue Hole
2.5,9.42,0,2011,2004,2014,Thatchpoint Blue Hole
3.5,13.45,0,2011,2003,2014,Thatchpoint Blue Hole
4.5,8.70,0,2010,2002,2014,Thatchpoint Blue Hole
5.5,8.27,0,2010,2001,2014,Thatchpoint Blue Hole
6.5,8.59,0,2009,2001,2013,Thatchpoint Blue Hole
7.5,11.87,0,2008,2000,2013,Thatchpoint Blue Hole
8.5,13.55,0,2008,1999,2013,Thatchpoint Blue Hole
9.5,12.14,0,2007,1998,2013,Thatchpoint Blue Hole
10.5,11.98,0,2007,1997,2012,Thatchpoint Blue Hole
11.5,9.04,0,2006,1996,2012,Thatchpoint Blue Hole
12.5,10.11,0,2005,1996,2011,Thatchpoint Blue Hole
13.5,10.12,0,2005,1995,2011,Thatchpoint Blue Hole
14.5,8.39,0,2004,1994,2011,Thatchpoint Blue Hole
15.5,42.53,1,2004,1994,2011,Thatchpoint Blue Hole
16.5,35.83,0,2004,1994,2011,Thatchpoint Blue Hole
17.5,33.32,0,2004,1994,2011,Thatchpoint Blue Hole
18.5,24.24,0,2004,1993,2010,Thatchpoint Blue Hole
19.5,15.08,0,2004,1993,2010,Thatchpoint Blue Hole
20.5,5.42,0,2004,1993,2010,Thatchpoint Blue Hole
21.5,2.36,0,2004,1993,2010,Thatchpoint Blue Hole
22.5,3.12,0,2003,1992,2010,Thatchpoint Blue Hole
23.5,2.39,0,2002,1992,2009,Thatchpoint Blue Hole
24.5,6.97,0,2002,1991,2009,Thatchpoint Blue Hole
25.5,10.94,0,2001,1990,2009,Thatchpoint Blue Hole
26.5,9.60,0,2001,1989,2008,Thatchpoint Blue Hole
27.5,7.98,0,2000,1988,2008,Thatchpoint Blue Hole
28.5,9.28,0,1999,1987,2007,Thatchpoint Blue Hole
29.5,9.27,0,1999,1987,2007,Thatchpoint Blue Hole
30.5,7.79,0,1998,1986,2006,Thatchpoint Blue Hole
31.5,5.79,0,1998,1985,2006,Thatchpoint Blue Hole
32.5,5.83,0,1997,1984,2006,Thatchpoint Blue Hole
33.5,5.91,0,1996,1984,2005,Thatchpoint Blue Hole
34.5,21.02,0,1996,1983,2005,Thatchpoint Blue Hole
35.5,30.41,1,1995,1982,2004,Thatchpoint Blue Hole
36.5,4.45,0,1995,1981,2004,Thatchpoint Blue Hole
37.5,1.25,0,1994,1981,2003,Thatchpoint Blue Hole
38.5,8.51,0,1993,1980,2003,Thatchpoint Blue Hole
39.5,5.93,0,1993,1979,2002,Thatchpoint Blue Hole
40.5,5.70,0,1992,1979,2002,Thatchpoint Blue Hole
41.5,7.67,0,1992,1978,2001,Thatchpoint Blue Hole
42.5,6.63,0,1991,1977,2001,Thatchpoint Blue Hole
43.5,7.12,0,1991,1976,2000,Thatchpoint Blue Hole
44.5,6.12,0,1990,1976,2000,Thatchpoint Blue Hole
45.5,6.31,0,1989,1975,1999,Thatchpoint Blue Hole
46.5,4.10,0,1989,1974,1999,Thatchpoint Blue Hole
47.5,5.97,0,1988,1974,1998,Thatchpoint Blue Hole
48.5,7.01,0,1988,1973,1997,Thatchpoint Blue Hole
49.5,5.91,0,1987,1972,1997,Thatchpoint Blue Hole
50.5,11.61,1,1986,1972,1996,Thatchpoint Blue Hole
51.5,8.30,0,1986,1971,1996,Thatchpoint Blue Hole
52.5,5.63,0,1985,1970,1995,Thatchpoint Blue Hole
53.5,7.55,0,1985,1970,1995,Thatchpoint Blue Hole
54.5,5.66,0,1984,1969,1994,Thatchpoint Blue Hole
55.5,7.83,0,1983,1968,1994,Thatchpoint Blue Hole
56.5,8.19,0,1983,1967,1993,Thatchpoint Blue Hole
57.5,6.48,0,1982,1966,1992,Thatchpoint Blue Hole
58.5,6.39,0,1982,1966,1992,Thatchpoint Blue Hole
59.5,5.03,0,1981,1965,1991,Thatchpoint Blue Hole
60.5,5.70,0,1981,1964,1991,Thatchpoint Blue Hole
61.5,7.21,0,1980,1964,1990,Thatchpoint Blue Hole
62.5,7.42,0,1979,1963,1989,Thatchpoint Blue Hole
63.5,7.58,0,1978,1962,1989,Thatchpoint Blue Hole
64.5,5.59,0,1977,1961,1988,Thatchpoint Blue Hole
65.5,4.65,0,1976,1959,1987,Thatchpoint Blue Hole
66.5,4.19,0,1976,1958,1987,Thatchpoint Blue Hole
67.5,3.97,0,1975,1957,1986,Thatchpoint Blue Hole
68.5,5.14,0,1974,1956,1986,Thatchpoint Blue Hole
69.5,5.23,0,1973,1954,1985,Thatchpoint Blue Hole
70.5,4.70,0,1972,1953,1984,Thatchpoint Blue Hole
71.5,3.08,0,1971,1952,1984,Thatchpoint Blue Hole
72.5,2.81,0,1970,1951,1983,Thatchpoint Blue Hole
73.5,3.01,0,1969,1950,1982,Thatchpoint Blue Hole
74.5,4.00,0,1968,1949,1982,Thatchpoint Blue Hole
75.5,6.66,0,1967,1948,1981,Thatchpoint Blue Hole
76.5,8.24,0,1966,1946,1981,Thatchpoint Blue Hole
77.5,6.46,0,1965,1945,1980,Thatchpoint Blue Hole
78.5,6.87,0,1964,1944,1979,Thatchpoint Blue Hole
79.5,4.72,0,1963,1943,1978,Thatchpoint Blue Hole
80.5,2.68,0,1962,1941,1978,Thatchpoint Blue Hole
81.5,3.31,0,1961,1940,1977,Thatchpoint Blue Hole
82.5,3.21,0,1960,1939,1976,Thatchpoint Blue Hole
83.5,3.73,0,1959,1938,1975,Thatchpoint Blue Hole
84.5,4.17,0,1958,1937,1975,Thatchpoint Blue Hole
85.5,3.75,0,1957,1935,1974,Thatchpoint Blue Hole
86.5,6.45,0,1957,1934,1973,Thatchpoint Blue Hole
87.5,5.12,0,1956,1933,1972,Thatchpoint Blue Hole
88.5,5.84,0,1955,1932,1972,Thatchpoint Blue Hole
89.5,4.90,0,1954,1931,1971,Thatchpoint Blue Hole
90.5,5.14,0,1953,1930,1970,Thatchpoint Blue Hole
91.5,5.18,0,1952,1928,1970,Thatchpoint Blue Hole
92.5,5.23,0,1951,1927,1969,Thatchpoint Blue Hole
93.5,4.27,0,1950,1926,1968,Thatchpoint Blue Hole
94.5,5.34,0,1949,1925,1967,Thatchpoint Blue Hole
95.5,3.70,0,1948,1923,1967,Thatchpoint Blue Hole
96.5,5.49,0,1947,1922,1966,Thatchpoint Blue Hole
97.5,5.07,0,1946,1921,1965,Thatchpoint Blue Hole
98.5,6.47,0,1945,1920,1964,Thatchpoint Blue Hole
99.5,6.59,0,1944,1919,1964,Thatchpoint Blue Hole
100.5,3.09,0,1944,1918,1963,Thatchpoint Blue Hole
101.5,4.95,0,1943,1917,1962,Thatchpoint Blue Hole
102.5,4.65,0,1942,1916,1962,Thatchpoint Blue Hole
103.5,10.07,1,1941,1915,1961,Thatchpoint Blue Hole
104.5,5.13,0,1939,1914,1960,Thatchpoint Blue Hole
105.5,7.28,0,1938,1913,1959,Thatchpoint Blue Hole
106.5,2.47,0,1938,1912,1959,Thatchpoint Blue Hole
107.5,5.99,0,1937,1911,1958,Thatchpoint Blue Hole
108.5,15.07,1,1936,1910,1957,Thatchpoint Blue Hole
109.5,12.52,0,1935,1909,1956,Thatchpoint Blue Hole
110.5,4.87,0,1934,1908,1955,Thatchpoint Blue Hole
111.5,6.14,0,1933,1906,1954,Thatchpoint Blue Hole
112.5,6.03,0,1933,1906,1954,Thatchpoint Blue Hole
113.5,20.86,1,1933,1906,1954,Thatchpoint Blue Hole
114.5,10.93,0,1933,1906,1954,Thatchpoint Blue Hole
115.5,10.33,0,1933,1906,1954,Thatchpoint Blue Hole
116.5,10.06,0,1933,1906,1954,Thatchpoint Blue Hole
117.5,12.13,0,1933,1906,1954,Thatchpoint Blue Hole
118.5,9.63,0,1933,1906,1954,Thatchpoint Blue Hole
119.5,9.76,0,1933,1906,1954,Thatchpoint Blue Hole
120.5,8.49,0,1932,1906,1954,Thatchpoint Blue Hole
121.5,7.61,0,1932,1906,1954,Thatchpoint Blue Hole
122.5,10.72,0,1932,1906,1954,Thatchpoint Blue Hole
123.5,9.42,0,1932,1906,1954,Thatchpoint Blue Hole
124.5,3.42,0,1932,1905,1953,Thatchpoint Blue Hole
125.5,11.34,0,1932,1905,1953,Thatchpoint Blue Hole
126.5,10.86,0,1931,1904,1953,Thatchpoint Blue Hole
127.5,5.40,0,1930,1903,1952,Thatchpoint Blue Hole
128.5,8.76,0,1929,1902,1951,Thatchpoint Blue Hole
129.5,4.17,0,1928,1901,1951,Thatchpoint Blue Hole
130.5,4.68,0,1927,1900,1950,Thatchpoint Blue Hole
131.5,12.39,0,1926,1899,1949,Thatchpoint Blue Hole
132.5,11.44,0,1926,1899,1949,Thatchpoint Blue Hole
133.5,11.57,0,1926,1899,1949,Thatchpoint Blue Hole
134.5,11.04,0,1926,1899,1949,Thatchpoint Blue Hole
135.5,8.33,0,1926,1899,1948,Thatchpoint Blue Hole
136.5,11.59,0,1926,1898,1948,Thatchpoint Blue Hole
137.5,17.00,1,1926,1898,1948,Thatchpoint Blue Hole
138.5,12.94,0,1926,1898,1948,Thatchpoint Blue Hole
139.5,5.79,0,1926,1898,1948,Thatchpoint Blue Hole
140.5,3.30,0,1926,1898,1948,Thatchpoint Blue Hole
141.5,3.21,0,1925,1898,1948,Thatchpoint Blue Hole
142.5,2.20,0,1925,1897,1947,Thatchpoint Blue Hole
143.5,2.71,0,1924,1896,1947,Thatchpoint Blue Hole
144.5,4.58,0,1923,1895,1945,Thatchpoint Blue Hole
145.5,3.68,0,1922,1894,1945,Thatchpoint Blue Hole
146.5,2.82,0,1921,1893,1944,Thatchpoint Blue Hole
147.5,2.08,0,1920,1892,1943,Thatchpoint Blue Hole
148.5,6.62,0,1919,1890,1942,Thatchpoint Blue Hole
149.5,11.95,1,1918,1890,1942,Thatchpoint Blue Hole
150.5,3.10,0,1917,1889,1941,Thatchpoint Blue Hole
151.5,3.66,0,1916,1888,1940,Thatchpoint Blue Hole
152.5,2.42,0,1915,1887,1939,Thatchpoint Blue Hole
153.5,2.22,0,1914,1885,1939,Thatchpoint Blue Hole
154.5,2.53,0,1913,1885,1938,Thatchpoint Blue Hole
155.5,3.60,0,1912,1884,1937,Thatchpoint Blue Hole
156.5,2.49,0,1912,1883,1936,Thatchpoint Blue Hole
157.5,3.42,0,1911,1881,1935,Thatchpoint Blue Hole
158.5,8.47,0,1910,1880,1934,Thatchpoint Blue Hole
159.5,8.79,0,1909,1879,1933,Thatchpoint Blue Hole
160.5,5.53,0,1908,1879,1932,Thatchpoint Blue Hole
161.5,6.30,0,1907,1878,1931,Thatchpoint Blue Hole
162.5,6.63,0,1906,1877,1931,Thatchpoint Blue Hole
163.5,4.73,0,1905,1876,1930,Thatchpoint Blue Hole
164.5,4.68,0,1904,1875,1929,Thatchpoint Blue Hole
165.5,2.18,0,1903,1874,1928,Thatchpoint Blue Hole
166.5,1.94,0,1902,1873,1927,Thatchpoint Blue Hole
167.5,5.24,0,1901,1872,1927,Thatchpoint Blue Hole
168.5,7.87,0,1900,1870,1926,Thatchpoint Blue Hole
169.5,4.78,0,1899,1869,1925,Thatchpoint Blue Hole
170.5,3.19,0,1899,1869,1924,Thatchpoint Blue Hole
171.5,0.95,0,1898,1867,1923,Thatchpoint Blue Hole
172.5,4.08,0,1897,1867,1922,Thatchpoint Blue Hole
173.5,5.04,0,1896,1865,1922,Thatchpoint Blue Hole
174.5,6.25,0,1895,1864,1920,Thatchpoint Blue Hole
175.5,8.96,0,1894,1863,1920,Thatchpoint Blue Hole
176.5,7.53,0,1893,1863,1919,Thatchpoint Blue Hole
177.5,4.34,0,1892,1861,1918,Thatchpoint Blue Hole
178.5,4.83,0,1891,1860,1917,Thatchpoint Blue Hole
179.5,4.01,0,1890,1859,1916,Thatchpoint Blue Hole
180.5,3.64,0,1889,1858,1915,Thatchpoint Blue Hole
181.5,2.45,0,1888,1857,1914,Thatchpoint Blue Hole
182.5,5.80,0,1887,1856,1913,Thatchpoint Blue Hole
183.5,3.07,0,1886,1854,1913,Thatchpoint Blue Hole
184.5,4.45,0,1885,1854,1911,Thatchpoint Blue Hole
185.5,3.91,0,1884,1853,1910,Thatchpoint Blue Hole
186.5,0.73,0,1884,1852,1910,Thatchpoint Blue Hole
187.5,2.00,0,1883,1851,1909,Thatchpoint Blue Hole
188.5,10.04,1,1883,1851,1909,Thatchpoint Blue Hole
189.5,8.41,0,1882,1851,1909,Thatchpoint Blue Hole
190.5,8.28,0,1882,1851,1909,Thatchpoint Blue Hole
191.5,7.61,0,1882,1850,1909,Thatchpoint Blue Hole
192.5,6.01,0,1882,1850,1909,Thatchpoint Blue Hole
193.5,5.33,0,1882,1850,1909,Thatchpoint Blue Hole
194.5,2.96,0,1882,1850,1908,Thatchpoint Blue Hole
195.5,3.59,0,1882,1850,1908,Thatchpoint Blue Hole
196.5,3.65,0,1881,1849,1907,Thatchpoint Blue Hole
197.5,3.82,0,1880,1848,1906,Thatchpoint Blue Hole
198.5,7.60,0,1879,1847,1906,Thatchpoint Blue Hole
199.5,6.38,0,1878,1846,1905,Thatchpoint Blue Hole
200.5,7.85,0,1877,1845,1904,Thatchpoint Blue Hole
201.5,8.04,0,1876,1844,1903,Thatchpoint Blue Hole
202.5,5.81,0,1875,1843,1902,Thatchpoint Blue Hole
203.5,5.45,0,1874,1842,1901,Thatchpoint Blue Hole
204.5,12.75,1,1873,1841,1900,Thatchpoint Blue Hole
