depth,sand,event index,median_age,min_age,max_age,data_site
445.5,9.1409,0,1321.2,1245.5,1451.9,Middle Caicos Blue hole
446.5,1.8864,0,1319.1,1243.7,1449.3,Middle Caicos Blue hole
447.5,3.4620,0,1316.9,1241.8,1446.7,Middle Caicos Blue hole
448.5,3.9277,0,1315.0,1239.9,1444.1,Middle Caicos Blue hole
449.5,9.7451,0,1312.6,1236.5,1441.5,Middle Caicos Blue hole
450.5,9.4877,0,1310.6,1232.6,1439.3,Middle Caicos Blue hole
451.5,5.8420,0,1308.5,1230.8,1437.6,Middle Caicos Blue hole
452.5,6.8933,0,1306.6,1229.0,1435.8,Middle Caicos Blue hole
453.5,4.7797,0,1304.6,1227.3,1434.1,Middle Caicos Blue hole
454.5,5.6700,0,1302.3,1225.5,1432.3,Middle Caicos Blue hole
455.5,4.0837,0,1300.6,1223.2,1429.6,Middle Caicos Blue hole
456.5,2.3487,0,1299.1,1220.3,1426.0,Middle Caicos Blue hole
457.5,2.7037,0,1296.7,1217.4,1422.4,Middle Caicos Blue hole
458.5,6.4366,0,1294.9,1214.6,1418.7,Middle Caicos Blue hole
459.5,37.1311,1,1294.9,1214.6,1418.7,Middle Caicos Blue hole
460.5,2.9373,0,1293.2,1211.5,1415.1,Middle Caicos Blue hole
461.5,2.3428,0,1291.3,1207.5,1412.9,Middle Caicos Blue hole
462.5,3.8923,0,1290.1,1205.9,1412.1,Middle Caicos Blue hole
463.5,4.5683,0,1288.4,1203.2,1411.3,Middle Caicos Blue hole
464.5,3.8205,0,1286.1,1200.3,1410.5,Middle Caicos Blue hole
465.5,3.0026,0,1284.5,1197.5,1409.7,Middle Caicos Blue hole
466.5,3.2581,0,1282.2,1195.6,1409.0,Middle Caicos Blue hole
467.5,2.8764,0,1280.4,1194.7,1408.3,Middle Caicos Blue hole
468.5,4.3189,0,1278.4,1193.9,1407.7,Middle Caicos Blue hole
469.5,7.8447,0,1276.9,1193.0,1407.0,Middle Caicos Blue hole
470.5,4.7959,0,1275.1,1192.1,1406.3,Middle Caicos Blue hole
471.5,3.6862,0,1273.3,1190.7,1404.3,Middle Caicos Blue hole
472.5,5.6859,0,1272.1,1188.7,1400.9,Middle Caicos Blue hole
473.5,4.9473,0,1270.5,1186.7,1397.6,Middle Caicos Blue hole
474.5,2.6228,0,1268.2,1184.8,1394.2,Middle Caicos Blue hole
475.5,1.7521,0,1266.4,1182.8,1390.9,Middle Caicos Blue hole
476.5,2.5319,0,1264.6,1181.2,1388.5,Middle Caicos Blue hole
477.5,3.4504,0,1263.5,1179.9,1387.2,Middle Caicos Blue hole
478.5,7.2362,0,1261.9,1178.6,1385.9,Middle Caicos Blue hole
479.5,2.9088,0,1260.0,1177.2,1384.7,Middle Caicos Blue hole
480.5,2.6265,0,1258.5,1175.9,1383.4,Middle Caicos Blue hole
481.5,22.6197,0,1258.5,1175.9,1383.4,Middle Caicos Blue hole
482.5,10.5533,0,1256.8,1174.7,1382.2,Middle Caicos Blue hole
483.5,2.3641,0,1255.1,1173.5,1381.2,Middle Caicos Blue hole
484.5,1.7541,1,1253.9,1172.2,1380.2,Middle Caicos Blue hole
485.5,2.7660,0,1252.2,1171.0,1379.3,Middle Caicos Blue hole
486.5,2.1741,0,1250.8,1169.8,1378.3,Middle Caicos Blue hole
487.5,2.4806,0,1249.0,1168.9,1377.0,Middle Caicos Blue hole
488.5,3.0504,0,1247.5,1168.5,1375.3,Middle Caicos Blue hole
489.5,2.6752,0,1245.9,1168.0,1373.7,Middle Caicos Blue hole
490.5,3.3097,0,1244.6,1167.6,1372.1,Middle Caicos Blue hole
491.5,5.4472,0,1242.9,1163.0,1370.5,Middle Caicos Blue hole
492.5,4.6302,0,1241.3,1160.5,1368.8,Middle Caicos Blue hole
493.5,5.9411,0,1239.6,1160.2,1366.9,Middle Caicos Blue hole
494.5,3.4981,0,1238.3,1160.0,1365.0,Middle Caicos Blue hole
495.5,2.9887,0,1236.8,1157.9,1363.2,Middle Caicos Blue hole
496.5,2.6058,0,1235.4,1155.3,1361.3,Middle Caicos Blue hole
497.5,2.2950,0,1234.0,1153.6,1360.1,Middle Caicos Blue hole
498.5,4.8224,0,1232.5,1152.0,1359.5,Middle Caicos Blue hole
499.5,3.8301,0,1231.2,1148.8,1358.9,Middle Caicos Blue hole
500.5,4.5049,0,1229.6,1143.6,1358.3,Middle Caicos Blue hole
501.5,5.6363,0,1227.8,1138.4,1357.7,Middle Caicos Blue hole
502.5,5.5753,0,1226.1,1135.3,1356.3,Middle Caicos Blue hole
503.5,5.2290,0,1224.8,1134.1,1354.1,Middle Caicos Blue hole
504.5,3.2451,0,1222.8,1133.0,1351.9,Middle Caicos Blue hole
505.5,14.3425,0,1221.1,1131.9,1349.7,Middle Caicos Blue hole
506.5,5.4501,0,1219.5,1130.8,1347.5,Middle Caicos Blue hole
507.5,5.8290,0,1217.5,1130.2,1345.6,Middle Caicos Blue hole
508.5,5.2680,0,1215.4,1130.1,1344.2,Middle Caicos Blue hole
509.5,9.9484,0,1213.7,1130.0,1342.7,Middle Caicos Blue hole
510.5,24.0067,0,1213.7,1130.0,1342.7,Middle Caicos Blue hole
511.5,6.4397,0,1211.6,1129.8,1341.2,Middle Caicos Blue hole
512.5,7.3922,0,1210.4,1129.7,1339.8,Middle Caicos Blue hole
513.5,5.8879,1,1208.3,1129.6,1337.8,Middle Caicos Blue hole
514.5,5.6402,0,1206.3,1129.4,1335.4,Middle Caicos Blue hole
515.5,11.2815,0,1204.5,1129.3,1333.0,Middle Caicos Blue hole
516.5,6.3217,0,1203.4,1129.2,1330.5,Middle Caicos Blue hole
517.5,5.3079,0,1201.6,1129.0,1328.1,Middle Caicos Blue hole
518.5,5.5334,0,1199.7,1128.1,1326.4,Middle Caicos Blue hole
519.5,11.0702,0,1198.4,1127.3,1325.4,Middle Caicos Blue hole
520.5,6.1600,0,1196.8,1125.7,1324.5,Middle Caicos Blue hole
521.5,59.2799,1,1196.8,1125.7,1324.5,Middle Caicos Blue hole
522.5,7.6860,0,1195.8,1123.7,1323.5,Middle Caicos Blue hole
523.5,3.8563,0,1194.5,1121.7,1322.5,Middle Caicos Blue hole
524.5,1.5767,0,1192.5,1120.5,1321.6,Middle Caicos Blue hole
525.5,8.3645,0,1190.4,1120.2,1320.7,Middle Caicos Blue hole
526.5,9.5272,0,1188.4,1119.9,1319.9,Middle Caicos Blue hole
527.5,5.8994,0,1186.9,1119.6,1319.0,Middle Caicos Blue hole
528.5,4.5802,0,1185.6,1119.3,1318.1,Middle Caicos Blue hole
529.5,7.0476,0,1183.1,1118.7,1315.8,Middle Caicos Blue hole
530.5,2.3556,0,1181.0,1117.9,1312.0,Middle Caicos Blue hole
531.5,5.9609,0,1178.2,1116.9,1308.3,Middle Caicos Blue hole
532.5,13.3472,0,1176.2,1113.0,1304.6,Middle Caicos Blue hole
533.5,6.0199,0,1174.1,1108.4,1300.8,Middle Caicos Blue hole
534.5,4.5579,0,1172.1,1106.0,1299.1,Middle Caicos Blue hole
535.5,4.2873,0,1170.1,1105.7,1298.6,Middle Caicos Blue hole
536.5,2.5141,0,1168.3,1104.8,1298.1,Middle Caicos Blue hole
537.5,2.4518,0,1166.9,1103.3,1297.6,Middle Caicos Blue hole
538.5,5.5066,0,1164.5,1101.8,1297.1,Middle Caicos Blue hole
539.5,5.6724,0,1162.8,1100.6,1293.9,Middle Caicos Blue hole
540.5,5.3756,0,1161.6,1099.6,1293.0,Middle Caicos Blue hole
541.5,5.1750,0,1160.4,1098.7,1292.1,Middle Caicos Blue hole
542.5,14.9577,0,1159.1,1094.5,1291.2,Middle Caicos Blue hole
543.5,9.3442,0,1157.9,1088.8,1290.3,Middle Caicos Blue hole
544.5,11.4754,0,1156.4,1085.8,1288.9,Middle Caicos Blue hole
545.5,9.9325,0,1153.2,1085.5,1287.1,Middle Caicos Blue hole
546.5,9.5599,0,1151.1,1085.2,1285.2,Middle Caicos Blue hole
547.5,47.5179,1,1151.1,1085.2,1285.2,Middle Caicos Blue hole
548.5,6.0629,0,1148.7,1084.9,1283.4,Middle Caicos Blue hole
549.5,10.5669,0,1146.9,1084.6,1281.6,Middle Caicos Blue hole
550.5,16.2235,0,1144.4,1084.2,1280.0,Middle Caicos Blue hole
551.5,32.3873,0,1142.2,1083.8,1278.8,Middle Caicos Blue hole
552.5,23.5074,0,1140.7,1083.4,1277.6,Middle Caicos Blue hole
553.5,20.2009,0,1138.9,1081.5,1276.4,Middle Caicos Blue hole
554.5,16.7430,0,1137.5,1079.4,1275.2,Middle Caicos Blue hole
555.5,10.1281,0,1135.6,1078.2,1274.0,Middle Caicos Blue hole
556.5,13.7281,0,1133.5,1077.7,1272.8,Middle Caicos Blue hole
557.5,11.7009,0,1131.4,1075.5,1271.6,Middle Caicos Blue hole
558.5,13.3401,0,1130.0,1072.0,1270.4,Middle Caicos Blue hole
559.5,11.2281,0,1128.2,1068.5,1269.3,Middle Caicos Blue hole
560.5,9.3469,0,1126.5,1066.6,1268.1,Middle Caicos Blue hole
561.5,13.0162,0,1124.9,1066.3,1266.8,Middle Caicos Blue hole
562.5,18.4379,0,1123.1,1066.1,1265.6,Middle Caicos Blue hole
563.5,5.3341,0,1121.4,1065.8,1264.4,Middle Caicos Blue hole
564.5,7.5172,0,1119.6,1063.0,1263.2,Middle Caicos Blue hole
565.5,16.0752,0,1117.6,1060.8,1259.9,Middle Caicos Blue hole
566.5,66.6215,1,1117.6,1060.8,1259.9,Middle Caicos Blue hole
567.5,7.9776,0,1115.7,1060.0,1254.6,Middle Caicos Blue hole
568.5,9.9253,0,1113.2,1059.2,1252.3,Middle Caicos Blue hole
569.5,7.1406,0,1111.6,1058.4,1249.9,Middle Caicos Blue hole
570.5,4.7230,0,1109.9,1057.7,1247.6,Middle Caicos Blue hole
571.5,6.1418,0,1108.3,1056.8,1244.6,Middle Caicos Blue hole
572.5,17.1677,0,1106.0,1055.9,1241.1,Middle Caicos Blue hole
573.5,51.6962,1,1106.0,1055.9,1241.1,Middle Caicos Blue hole
574.5,18.0079,0,1104.0,1055.0,1237.5,Middle Caicos Blue hole
575.5,16.7997,0,1101.4,1054.1,1234.0,Middle Caicos Blue hole
576.5,7.0051,0,1099.2,1053.2,1231.9,Middle Caicos Blue hole
577.5,3.9608,0,1096.9,1052.6,1230.2,Middle Caicos Blue hole
578.5,4.3522,0,1093.7,1051.9,1227.8,Middle Caicos Blue hole
579.5,3.0592,0,1090.0,1051.1,1225.4,Middle Caicos Blue hole
580.5,4.9840,0,1086.9,1049.8,1223.0,Middle Caicos Blue hole
581.5,9.3290,0,1084.8,1048.2,1222.1,Middle Caicos Blue hole
582.5,6.8934,0,1082.4,1046.6,1218.6,Middle Caicos Blue hole
583.5,18.9770,0,1080.1,1045.1,1213.7,Middle Caicos Blue hole
584.5,18.0767,0,1078.0,1043.6,1209.8,Middle Caicos Blue hole
585.5,42.1342,1,1078.0,1043.6,1209.8,Middle Caicos Blue hole
586.5,10.2033,0,1076.3,1042.1,1205.9,Middle Caicos Blue hole
587.5,3.5618,0,1075.0,1040.6,1202.1,Middle Caicos Blue hole
588.5,3.5622,0,1073.8,1039.6,1200.5,Middle Caicos Blue hole
589.5,3.0773,0,1072.4,1039.0,1199.1,Middle Caicos Blue hole
590.5,3.6630,0,1070.9,1035.8,1198.2,Middle Caicos Blue hole
591.5,2.0962,0,1069.6,1029.2,1197.5,Middle Caicos Blue hole
592.5,14.5769,0,1069.0,1022.6,1196.7,Middle Caicos Blue hole
593.5,55.5094,1,1069.0,1022.6,1196.7,Middle Caicos Blue hole
594.5,13.4083,0,1068.1,1018.9,1196.1,Middle Caicos Blue hole
595.5,4.9052,0,1066.7,1017.2,1195.6,Middle Caicos Blue hole
596.5,11.1206,0,1065.8,1014.7,1195.1,Middle Caicos Blue hole
597.5,7.4232,0,1064.8,1012.3,1194.6,Middle Caicos Blue hole
598.5,9.6236,0,1063.7,1009.5,1194.1,Middle Caicos Blue hole
599.5,10.3063,0,1062.5,1003.8,1193.3,Middle Caicos Blue hole
600.5,10.7728,0,1061.0,1001.5,1192.3,Middle Caicos Blue hole
601.5,9.4619,0,1059.5,996.6,1191.3,Middle Caicos Blue hole
602.5,10.0809,0,1058.1,991.8,1190.2,Middle Caicos Blue hole
603.5,9.1915,0,1057.1,987.0,1189.2,Middle Caicos Blue hole
604.5,49.6869,1,1057.1,987.0,1189.2,Middle Caicos Blue hole
605.5,10.6289,0,1056.0,982.6,1187.9,Middle Caicos Blue hole
606.5,6.2695,0,1055.0,978.5,1186.3,Middle Caicos Blue hole
607.5,5.4991,0,1054.1,974.5,1185.4,Middle Caicos Blue hole
608.5,2.9143,0,1053.3,970.4,1184.7,Middle Caicos Blue hole
609.5,3.8700,0,1052.0,966.4,1184.0,Middle Caicos Blue hole
610.5,9.1341,0,1051.0,963.2,1183.1,Middle Caicos Blue hole
611.5,26.9810,1,1051.0,963.2,1183.1,Middle Caicos Blue hole
612.5,7.2763,0,1049.5,961.0,1182.1,Middle Caicos Blue hole
613.5,4.0365,0,1048.3,958.8,1181.1,Middle Caicos Blue hole
614.5,3.7802,0,1046.7,956.6,1180.1,Middle Caicos Blue hole
615.5,3.8023,0,1046.0,954.3,1179.1,Middle Caicos Blue hole
616.5,2.3829,0,1044.7,953.0,1178.0,Middle Caicos Blue hole
617.5,2.2626,0,1043.0,952.5,1176.7,Middle Caicos Blue hole
618.5,5.2544,0,1041.9,952.1,1175.5,Middle Caicos Blue hole
619.5,0.9811,0,1040.9,951.6,1174.3,Middle Caicos Blue hole
620.5,3.3746,0,1039.9,950.2,1173.0,Middle Caicos Blue hole
621.5,1.9856,0,1038.7,948.6,1171.2,Middle Caicos Blue hole
622.5,51.4172,1,1038.7,948.6,1171.2,Middle Caicos Blue hole
623.5,5.2030,0,1036.7,947.2,1169.4,Middle Caicos Blue hole
624.5,7.4504,0,1035.5,945.9,1168.9,Middle Caicos Blue hole
625.5,28.5065,1,1035.5,945.9,1168.9,Middle Caicos Blue hole
626.5,5.5541,0,1034.5,944.5,1168.4,Middle Caicos Blue hole
627.5,5.7515,0,1033.6,943.1,1167.9,Middle Caicos Blue hole
628.5,5.4583,0,1031.5,941.9,1167.2,Middle Caicos Blue hole
629.5,4.6651,0,1030.0,941.0,1166.4,Middle Caicos Blue hole
630.5,3.5477,0,1028.7,940.1,1165.6,Middle Caicos Blue hole
631.5,5.4646,0,1027.1,936.2,1164.8,Middle Caicos Blue hole
632.5,6.4423,0,1026.1,928.6,1164.0,Middle Caicos Blue hole
633.5,4.4874,0,1024.8,923.1,1161.5,Middle Caicos Blue hole
634.5,26.3980,1,1024.8,923.1,1161.5,Middle Caicos Blue hole
635.5,5.9290,0,1022.9,919.7,1157.1,Middle Caicos Blue hole
636.5,3.5244,0,1022.1,916.3,1155.6,Middle Caicos Blue hole
637.5,4.3253,0,1020.9,913.0,1154.1,Middle Caicos Blue hole
638.5,9.7659,0,1019.8,909.6,1152.6,Middle Caicos Blue hole
639.5,5.1845,0,1018.6,906.7,1151.6,Middle Caicos Blue hole
640.5,5.4264,0,1017.0,904.3,1150.9,Middle Caicos Blue hole
641.5,4.1974,0,1015.4,901.9,1150.2,Middle Caicos Blue hole
642.5,3.3083,0,1013.7,899.6,1149.5,Middle Caicos Blue hole
643.5,5.0089,0,1011.9,897.2,1148.9,Middle Caicos Blue hole
644.5,2.9395,0,1010.8,894.7,1148.2,Middle Caicos Blue hole
645.5,4.7323,0,1009.4,892.0,1147.5,Middle Caicos Blue hole
646.5,2.8116,0,1008.6,889.4,1146.7,Middle Caicos Blue hole
647.5,4.8915,0,1007.1,886.7,1146.0,Middle Caicos Blue hole
648.5,20.6251,0,1006.0,884.1,1145.3,Middle Caicos Blue hole
649.5,36.0125,1,1006.0,884.1,1145.3,Middle Caicos Blue hole
650.5,8.7997,0,1005.1,882.6,1143.9,Middle Caicos Blue hole
651.5,4.3243,0,1003.7,882.2,1141.9,Middle Caicos Blue hole
652.5,4.1162,0,1001.8,881.9,1139.8,Middle Caicos Blue hole
653.5,8.7448,0,1000.5,881.5,1137.7,Middle Caicos Blue hole
654.5,9.8072,0,999.6,876.9,1135.7,Middle Caicos Blue hole
655.5,9.0148,0,998.2,873.8,1133.5,Middle Caicos Blue hole
656.5,7.0952,0,996.8,872.7,1131.3,Middle Caicos Blue hole
657.5,11.3342,0,995.5,871.6,1129.0,Middle Caicos Blue hole
658.5,19.8031,0,994.4,870.5,1126.8,Middle Caicos Blue hole
659.5,39.3306,1,994.4,870.5,1126.8,Middle Caicos Blue hole
660.5,8.5101,0,993.4,869.5,1124.6,Middle Caicos Blue hole
661.5,6.8831,0,992.4,868.8,1123.2,Middle Caicos Blue hole
662.5,3.7806,0,990.8,868.4,1122.6,Middle Caicos Blue hole
663.5,3.9839,0,989.3,867.1,1122.0,Middle Caicos Blue hole
664.5,5.7803,0,987.2,865.2,1121.5,Middle Caicos Blue hole
665.5,4.4157,0,985.9,863.4,1120.9,Middle Caicos Blue hole
666.5,15.8282,0,983.9,860.1,1119.1,Middle Caicos Blue hole
667.5,11.5940,0,982.8,858.0,1116.0,Middle Caicos Blue hole
668.5,13.5078,0,981.2,855.9,1113.8,Middle Caicos Blue hole
669.5,39.8476,1,981.2,855.9,1113.8,Middle Caicos Blue hole
670.5,5.5334,0,979.9,853.8,1112.8,Middle Caicos Blue hole
671.5,7.0834,0,978.7,851.6,1111.9,Middle Caicos Blue hole
672.5,4.6455,0,977.5,849.6,1110.7,Middle Caicos Blue hole
673.5,9.9499,0,975.6,847.5,1109.2,Middle Caicos Blue hole
674.5,3.7072,0,974.6,845.4,1107.8,Middle Caicos Blue hole
675.5,4.9464,0,973.2,843.3,1106.3,Middle Caicos Blue hole
676.5,44.9043,1,973.2,843.3,1106.3,Middle Caicos Blue hole
677.5,18.4890,0,971.8,841.3,1104.9,Middle Caicos Blue hole
678.5,5.9815,0,970.3,838.7,1102.5,Middle Caicos Blue hole
679.5,12.0288,0,968.8,837.1,1099.1,Middle Caicos Blue hole
680.5,8.8684,0,967.3,835.5,1095.7,Middle Caicos Blue hole
681.5,14.5221,0,966.1,833.9,1092.3,Middle Caicos Blue hole
682.5,8.7453,0,965.2,832.4,1088.9,Middle Caicos Blue hole
683.5,11.4118,0,963.9,831.3,1084.7,Middle Caicos Blue hole
684.5,19.4255,0,962.5,830.6,1079.8,Middle Caicos Blue hole
685.5,12.6516,0,961.4,830.0,1074.8,Middle Caicos Blue hole
686.5,17.6464,0,960.1,828.9,1073.6,Middle Caicos Blue hole
687.5,14.5372,0,958.6,824.9,1073.1,Middle Caicos Blue hole
688.5,9.5333,0,957.1,822.7,1072.4,Middle Caicos Blue hole
689.5,2.3178,0,955.8,822.2,1071.5,Middle Caicos Blue hole
690.5,4.6076,0,954.2,821.1,1070.7,Middle Caicos Blue hole
691.5,65.2781,1,954.2,821.1,1070.7,Middle Caicos Blue hole
692.5,9.4762,0,952.7,818.2,1069.9,Middle Caicos Blue hole
693.5,9.0314,0,951.2,815.3,1069.0,Middle Caicos Blue hole
694.5,7.6742,0,949.9,812.9,1068.4,Middle Caicos Blue hole
695.5,6.0765,0,948.2,811.2,1067.9,Middle Caicos Blue hole
696.5,12.2507,0,946.8,808.7,1067.5,Middle Caicos Blue hole
697.5,6.5853,0,945.3,805.5,1067.0,Middle Caicos Blue hole
698.5,13.9886,0,942.9,802.2,1066.8,Middle Caicos Blue hole
699.5,20.0741,0,941.6,799.9,1065.5,Middle Caicos Blue hole
700.5,9.4690,0,940.7,798.6,1063.9,Middle Caicos Blue hole
701.5,5.3719,0,939.7,794.1,1062.4,Middle Caicos Blue hole
702.5,11.5136,0,938.3,785.1,1060.8,Middle Caicos Blue hole
703.5,7.9545,0,937.7,776.0,1059.2,Middle Caicos Blue hole
704.5,1.8760,0,935.5,770.9,1057.1,Middle Caicos Blue hole
705.5,8.4288,0,934.5,769.7,1054.3,Middle Caicos Blue hole
706.5,11.3400,0,932.9,768.5,1051.6,Middle Caicos Blue hole
707.5,53.5788,1,932.9,768.5,1051.6,Middle Caicos Blue hole
708.5,13.0572,0,931.6,767.3,1048.9,Middle Caicos Blue hole
709.5,2.1915,0,929.7,766.1,1046.7,Middle Caicos Blue hole
710.5,2.9416,0,928.3,764.0,1046.1,Middle Caicos Blue hole
711.5,5.9537,0,927.0,761.2,1044.8,Middle Caicos Blue hole
712.5,20.4659,0,925.5,758.3,1043.5,Middle Caicos Blue hole
713.5,2.5113,0,924.0,755.4,1042.7,Middle Caicos Blue hole
714.5,3.1614,0,922.4,752.5,1042.1,Middle Caicos Blue hole
715.5,13.9483,0,921.2,750.0,1040.1,Middle Caicos Blue hole
716.5,5.4776,0,919.3,747.9,1036.7,Middle Caicos Blue hole
717.5,5.0852,0,918.1,745.7,1033.8,Middle Caicos Blue hole
718.5,6.6681,0,916.5,743.6,1031.2,Middle Caicos Blue hole
719.5,5.0993,0,915.3,741.5,1028.6,Middle Caicos Blue hole
720.5,3.1394,0,913.8,740.2,1026.2,Middle Caicos Blue hole
721.5,2.7889,0,912.6,739.8,1024.0,Middle Caicos Blue hole
722.5,3.9007,0,911.5,739.5,1021.9,Middle Caicos Blue hole
723.5,4.8032,0,910.1,739.1,1020.7,Middle Caicos Blue hole
724.5,3.7715,0,908.8,735.0,1019.6,Middle Caicos Blue hole
725.5,9.3078,0,907.6,731.5,1019.3,Middle Caicos Blue hole
726.5,16.4052,0,906.3,730.3,1019.1,Middle Caicos Blue hole
727.5,8.1118,0,904.7,729.1,1018.9,Middle Caicos Blue hole
728.5,5.3017,0,903.4,727.8,1018.7,Middle Caicos Blue hole
729.5,11.9947,0,902.3,726.6,1018.5,Middle Caicos Blue hole
730.5,13.8485,0,900.8,724.5,1017.8,Middle Caicos Blue hole
731.5,47.6427,1,900.8,724.5,1017.8,Middle Caicos Blue hole
732.5,11.2471,0,898.7,721.6,1016.7,Middle Caicos Blue hole
733.5,5.6932,0,896.4,718.7,1015.6,Middle Caicos Blue hole
734.5,3.7634,0,894.5,715.8,1014.6,Middle Caicos Blue hole
735.5,6.0921,0,892.1,712.9,1013.5,Middle Caicos Blue hole
736.5,2.6721,0,890.2,709.7,1012.4,Middle Caicos Blue hole
737.5,21.3239,0,888.7,706.2,1011.3,Middle Caicos Blue hole
738.5,18.9829,0,887.2,702.6,1010.2,Middle Caicos Blue hole
739.5,12.3299,0,884.8,699.0,1009.2,Middle Caicos Blue hole
740.5,30.5353,0,882.6,695.5,1008.1,Middle Caicos Blue hole
741.5,26.2421,0,880.5,693.5,1005.2,Middle Caicos Blue hole
742.5,6.0602,0,878.3,693.0,1001.8,Middle Caicos Blue hole
743.5,8.0992,0,876.0,692.6,1001.1,Middle Caicos Blue hole
744.5,10.9892,0,873.5,692.1,1000.4,Middle Caicos Blue hole
745.5,8.0103,0,871.5,689.1,999.7,Middle Caicos Blue hole
746.5,8.1016,0,869.1,686.4,996.7,Middle Caicos Blue hole
747.5,5.4906,0,866.7,684.8,991.4,Middle Caicos Blue hole
748.5,6.2099,0,864.5,683.2,986.0,Middle Caicos Blue hole
749.5,3.0900,0,862.4,681.6,980.7,Middle Caicos Blue hole
750.5,12.7840,0,859.9,680.0,975.9,Middle Caicos Blue hole
751.5,21.4321,0,858.3,679.1,974.7,Middle Caicos Blue hole
752.5,4.8412,0,856.0,678.7,974.1,Middle Caicos Blue hole
753.5,4.7642,0,853.7,678.4,973.5,Middle Caicos Blue hole
754.5,5.2708,0,851.7,677.5,972.9,Middle Caicos Blue hole
755.5,7.1824,0,849.9,673.1,972.3,Middle Caicos Blue hole
756.5,11.5216,0,847.7,670.7,971.3,Middle Caicos Blue hole
757.5,9.3347,0,845.5,670.2,969.9,Middle Caicos Blue hole
758.5,5.3616,0,843.3,669.6,968.6,Middle Caicos Blue hole
759.5,3.3383,0,841.6,669.1,967.2,Middle Caicos Blue hole
760.5,9.0809,0,839.1,668.6,965.9,Middle Caicos Blue hole
761.5,6.0917,0,837.4,666.9,963.6,Middle Caicos Blue hole
762.5,6.0720,0,835.7,664.1,960.5,Middle Caicos Blue hole
763.5,7.1953,0,833.2,660.8,958.8,Middle Caicos Blue hole
764.5,10.7716,0,831.5,655.8,958.7,Middle Caicos Blue hole
765.5,62.7956,1,831.5,655.8,958.7,Middle Caicos Blue hole
766.5,8.1531,0,829.3,650.9,958.6,Middle Caicos Blue hole
767.5,6.4456,0,826.7,647.4,958.5,Middle Caicos Blue hole
768.5,6.3919,0,824.7,645.2,958.3,Middle Caicos Blue hole
769.5,6.7203,0,822.4,643.0,958.1,Middle Caicos Blue hole
770.5,3.0090,0,819.7,640.8,957.9,Middle Caicos Blue hole
771.5,6.0487,0,817.7,638.6,957.7,Middle Caicos Blue hole
772.5,2.5127,0,815.9,635.8,955.8,Middle Caicos Blue hole
773.5,5.5159,0,814.5,632.4,952.3,Middle Caicos Blue hole
774.5,11.8204,0,812.7,629.0,948.7,Middle Caicos Blue hole
775.5,71.0239,1,812.7,629.0,948.7,Middle Caicos Blue hole
776.5,5.6050,0,810.3,625.6,945.2,Middle Caicos Blue hole
777.5,4.1027,0,808.0,622.2,941.7,Middle Caicos Blue hole
778.5,8.5366,0,806.0,619.9,939.3,Middle Caicos Blue hole
779.5,5.3226,0,804.3,618.7,937.9,Middle Caicos Blue hole
780.5,3.4715,0,802.7,617.5,936.6,Middle Caicos Blue hole
781.5,3.1442,0,800.2,616.2,935.3,Middle Caicos Blue hole
782.5,5.6918,0,797.4,610.3,933.9,Middle Caicos Blue hole
783.5,23.5364,0,795.9,606.3,932.1,Middle Caicos Blue hole
784.5,14.4357,0,793.4,606.1,929.7,Middle Caicos Blue hole
785.5,10.6691,0,791.5,605.9,927.3,Middle Caicos Blue hole
786.5,10.4976,0,789.0,605.7,924.9,Middle Caicos Blue hole
787.5,5.2187,0,786.6,603.6,922.5,Middle Caicos Blue hole
788.5,8.6454,0,784.3,601.4,920.0,Middle Caicos Blue hole
789.5,14.2835,0,782.2,599.3,917.4,Middle Caicos Blue hole
790.5,15.1797,0,779.9,595.8,914.8,Middle Caicos Blue hole
791.5,14.5367,0,777.9,591.9,912.2,Middle Caicos Blue hole
792.5,18.7888,0,775.4,588.0,909.5,Middle Caicos Blue hole
793.5,5.4133,0,773.4,584.7,908.1,Middle Caicos Blue hole
794.5,4.3182,0,770.7,581.8,906.5,Middle Caicos Blue hole
795.5,3.0853,0,768.2,579.0,904.8,Middle Caicos Blue hole
796.5,4.2770,0,766.5,576.1,903.1,Middle Caicos Blue hole
797.5,5.7873,0,764.3,573.2,902.2,Middle Caicos Blue hole
798.5,1.0103,0,762.6,571.6,900.0,Middle Caicos Blue hole
799.5,4.2301,0,760.0,571.2,897.4,Middle Caicos Blue hole
800.5,8.6979,0,758.1,570.7,895.3,Middle Caicos Blue hole
801.5,58.3710,1,758.1,570.7,895.3,Middle Caicos Blue hole
802.5,5.7738,0,755.7,568.9,893.2,Middle Caicos Blue hole
803.5,2.4099,0,753.5,564.4,891.1,Middle Caicos Blue hole
804.5,9.3238,0,752.0,561.6,889.4,Middle Caicos Blue hole
805.5,40.1649,1,752.0,561.6,889.4,Middle Caicos Blue hole
806.5,5.3692,0,749.9,560.6,888.2,Middle Caicos Blue hole
807.5,5.6852,0,747.1,559.6,886.9,Middle Caicos Blue hole
808.5,5.9883,0,744.8,558.6,885.7,Middle Caicos Blue hole
809.5,4.7187,0,743.2,557.6,884.5,Middle Caicos Blue hole
810.5,8.2842,0,741.2,556.0,881.6,Middle Caicos Blue hole
811.5,7.5035,0,739.2,553.8,877.4,Middle Caicos Blue hole
812.5,11.1965,0,737.5,551.6,877.0,Middle Caicos Blue hole
813.5,56.2105,1,737.5,551.6,877.0,Middle Caicos Blue hole
